DomainGroupDROModel{'validation': 0.8745233339386236, 'id_test': 0.8727734948908001, 'ood_test': 0.8258053731343283, 'ood_validation': 0.828748280605227, 'train': 0.8752812802753529}
DomainGroupDROModel{'validation': 0.8745233339386236, 'id_test': 0.8727734948908001, 'ood_test': 0.8258053731343283, 'ood_validation': 0.828748280605227, 'train': 0.8752812802753529}
DomainGroupDROModel{'validation': 0.8745233339386236, 'id_test': 0.8727734948908001, 'ood_test': 0.8258053731343283, 'ood_validation': 0.828748280605227, 'train': 0.8752812802753529}
DomainGroupDROModel{'validation': 0.8745233339386236, 'id_test': 0.8727734948908001, 'ood_test': 0.8258053731343283, 'ood_validation': 0.828748280605227, 'train': 0.8752812802753529}
DomainGroupDROModel{'validation': 0.8745233339386236, 'id_test': 0.8727734948908001, 'ood_test': 0.8258053731343283, 'ood_validation': 0.828748280605227, 'train': 0.8752812802753529}
DomainGroupDROModel{'validation': 0.8745233339386236, 'id_test': 0.8727734948908001, 'ood_test': 0.8258053731343283, 'ood_validation': 0.828748280605227, 'train': 0.8752812802753529}
DomainGroupDROModel{'validation': 0.8745233339386236, 'id_test': 0.8727734948908001, 'ood_test': 0.8258053731343283, 'ood_validation': 0.828748280605227, 'train': 0.8752812802753529}
DomainGroupDROModel{'validation': 0.8745233339386236, 'id_test': 0.8727734948908001, 'ood_test': 0.8258053731343283, 'ood_validation': 0.828748280605227, 'train': 0.8752812802753529}
DomainGroupDROModel{'validation': 0.8745233339386236, 'id_test': 0.8727734948908001, 'ood_test': 0.8258053731343283, 'ood_validation': 0.828748280605227, 'train': 0.8752812802753529}
DomainGroupDROModel{'validation': 0.8745233339386236, 'id_test': 0.8727734948908001, 'ood_test': 0.8258053731343283, 'ood_validation': 0.828748280605227, 'train': 0.8752812802753529}
DomainGroupDROModel{'validation': 0.6895168180236053, 'id_test': 0.6929045159983799, 'ood_test': 0.6444125357326342, 'ood_validation': 0.645050385299348, 'train': 0.6906171314025613}
DomainGroupDROModel{'validation': 0.7042116254785938, 'id_test': 0.7056374038072094, 'ood_test': 0.6699951258710859, 'ood_validation': 0.6681683461766449, 'train': 0.7040968323493837}
DomainGroupDROModel{'validation': 0.7027244248963705, 'id_test': 0.7044349939246659, 'ood_test': 0.6591403090461198, 'ood_validation': 0.6611736810906935, 'train': 0.7022631500257491}
DomainGroupDROModel{'validation': 0.7013448090371167, 'id_test': 0.7019479040097205, 'ood_test': 0.6706933119047306, 'ood_validation': 0.6695909899229401, 'train': 0.7011493343606595}
DomainGroupDROModel{'validation': 0.7054520140492991, 'id_test': 0.706194309437019, 'ood_test': 0.67125976472448, 'ood_validation': 0.6699466508595139, 'train': 0.705042151752638}
DomainGroupDROModel{'validation': 0.8019618390659115, 'id_test': 0.8003493317132442, 'ood_test': 0.7614838429213158, 'ood_validation': 0.759098992294013, 'train': 0.8017273635556034}
DomainGroupDROModel{'validation': 0.8215675726987944, 'id_test': 0.8213029060348319, 'ood_test': 0.8017678597304738, 'ood_validation': 0.801778304682869, 'train': 0.8241342021306471}
DomainGroupDROModel{'validation': 0.810467360693605, 'id_test': 0.809785085054678, 'ood_test': 0.7783852142640724, 'ood_validation': 0.7784232365145228, 'train': 0.8110832569299031}
DomainGroupDROModel{'validation': 0.8117710343954688, 'id_test': 0.810772326852977, 'ood_test': 0.7920327752236171, 'ood_validation': 0.791108476585655, 'train': 0.8121678032912937}
DomainGroupDROModel{'validation': 0.8180299338670379, 'id_test': 0.8176387201296071, 'ood_test': 0.7953787988565557, 'ood_validation': 0.7973918197984589, 'train': 0.8201116505276781}
DomainGroupDROModel{'validation': 0.8166693035471316, 'id_test': 0.8154237545565006, 'ood_test': 0.7894376309098813, 'ood_validation': 0.7831653823355068, 'train': 0.8164561518143408}
DomainGroupDROModel{'validation': 0.8281935259310825, 'id_test': 0.8267137505062778, 'ood_test': 0.8047186837217267, 'ood_validation': 0.7981031416716065, 'train': 0.8289035165090739}
DomainGroupDROModel{'validation': 0.8216308578299528, 'id_test': 0.8204105913325233, 'ood_test': 0.8088814532808157, 'ood_validation': 0.8016597510373444, 'train': 0.8217095962971958}
DomainGroupDROModel{'validation': 0.8156314273961333, 'id_test': 0.8146200384771163, 'ood_test': 0.7911106427263506, 'ood_validation': 0.783402489626556, 'train': 0.8154609954885719}
DomainGroupDROModel{'validation': 0.8177704648292884, 'id_test': 0.8163793539894694, 'ood_test': 0.7799001462238674, 'ood_validation': 0.7790160047421458, 'train': 0.8175383249889449}
DomainGroupDROModel{'validation': 0.9665910612032423, 'id_test': 0.966176060483996, 'ood_test': 0.9484875711290806, 'ood_validation': 0.9493949394939494, 'train': 0.9659411858574622}
DomainGroupDROModel{'validation': 0.9665910612032423, 'id_test': 0.966176060483996, 'ood_test': 0.9484875711290806, 'ood_validation': 0.9493949394939494, 'train': 0.9659411858574622}
DomainGroupDROModel{'validation': 0.9665910612032423, 'id_test': 0.966176060483996, 'ood_test': 0.9484875711290806, 'ood_validation': 0.9493949394939494, 'train': 0.9659411858574622}
DomainGroupDROModel{'validation': 0.9665910612032423, 'id_test': 0.966176060483996, 'ood_test': 0.9484875711290806, 'ood_validation': 0.9493949394939494, 'train': 0.9659411858574622}
DomainGroupDROModel{'validation': 0.9665910612032423, 'id_test': 0.966176060483996, 'ood_test': 0.9484875711290806, 'ood_validation': 0.9493949394939494, 'train': 0.9659411858574622}
DomainGroupDROModel{'validation': 0.9722614709600654, 'id_test': 0.9716853097016082, 'ood_test': 0.9603510766391012, 'ood_validation': 0.961001100110011, 'train': 0.9713675736726072}
DomainGroupDROModel{'validation': 0.9722614709600654, 'id_test': 0.9717039010937936, 'ood_test': 0.960375524873022, 'ood_validation': 0.961001100110011, 'train': 0.9713760947669635}
DomainGroupDROModel{'validation': 0.9665910612032423, 'id_test': 0.966176060483996, 'ood_test': 0.9484875711290806, 'ood_validation': 0.9493949394939494, 'train': 0.9659411858574622}
DomainGroupDROModel{'validation': 0.9665910612032423, 'id_test': 0.966176060483996, 'ood_test': 0.9484875711290806, 'ood_validation': 0.9493949394939494, 'train': 0.9659411858574622}
DomainGroupDROModel{'validation': 0.9665910612032423, 'id_test': 0.966176060483996, 'ood_test': 0.9484875711290806, 'ood_validation': 0.9493949394939494, 'train': 0.9659411858574622}
DomainGroupDROModel{'validation': 0.9725341464019236, 'id_test': 0.972168685898429, 'ood_test': 0.9607422483818325, 'ood_validation': 0.9606160616061606, 'train': 0.9718842618485817}
DomainGroupDROModel{'validation': 0.9733955529114301, 'id_test': 0.9719579834536609, 'ood_test': 0.9606811277970307, 'ood_validation': 0.9619361936193619, 'train': 0.9724853863231788}
DomainGroupDROModel{'validation': 0.9724907662179916, 'id_test': 0.9722244600749853, 'ood_test': 0.9606138951537488, 'ood_validation': 0.9609460946094609, 'train': 0.971861022500337}
DomainGroupDROModel{'validation': 0.9665910612032423, 'id_test': 0.966176060483996, 'ood_test': 0.9484875711290806, 'ood_validation': 0.9493949394939494, 'train': 0.9659411858574622}
DomainGroupDROModel{'validation': 0.972639498277187, 'id_test': 0.9721377002447866, 'ood_test': 0.9608400413175153, 'ood_validation': 0.9617161716171617, 'train': 0.9719206701608318}
DomainGroupDROModel{'validation': 0.9238312462954765, 'id_test': 0.9250542079635062, 'ood_test': 0.45120671563483733, 'ood_validation': 0.5518867924528302, 'train': 0.9239277739169417}
DomainGroupDROModel{'validation': 0.9238312462954765, 'id_test': 0.9250542079635062, 'ood_test': 0.45120671563483733, 'ood_validation': 0.5518867924528302, 'train': 0.9239277739169417}
DomainGroupDROModel{'validation': 0.9238312462954765, 'id_test': 0.9250542079635062, 'ood_test': 0.45120671563483733, 'ood_validation': 0.5518867924528302, 'train': 0.9239277739169417}
DomainGroupDROModel{'validation': 0.9238312462954765, 'id_test': 0.9250542079635062, 'ood_test': 0.45120671563483733, 'ood_validation': 0.5518867924528302, 'train': 0.9239277739169417}
DomainGroupDROModel{'validation': 0.9238312462954765, 'id_test': 0.9250542079635062, 'ood_test': 0.45120671563483733, 'ood_validation': 0.5518867924528302, 'train': 0.9239277739169417}
DomainGroupDROModel{'validation': 0.9211414809090431, 'id_test': 0.9221281033590181, 'ood_test': 0.45120671563483733, 'ood_validation': 0.5518867924528302, 'train': 0.9212483224120128}
DomainGroupDROModel{'validation': 0.9211414809090431, 'id_test': 0.9221281033590181, 'ood_test': 0.45120671563483733, 'ood_validation': 0.5518867924528302, 'train': 0.9212483224120128}
DomainGroupDROModel{'validation': 0.9211414809090431, 'id_test': 0.9221281033590181, 'ood_test': 0.45120671563483733, 'ood_validation': 0.5518867924528302, 'train': 0.9212483224120128}
DomainGroupDROModel{'validation': 0.9211414809090431, 'id_test': 0.9221281033590181, 'ood_test': 0.45120671563483733, 'ood_validation': 0.5518867924528302, 'train': 0.9212483224120128}
DomainGroupDROModel{'validation': 0.9211414809090431, 'id_test': 0.9221281033590181, 'ood_test': 0.45120671563483733, 'ood_validation': 0.5518867924528302, 'train': 0.9212483224120128}
DomainGroupDROModel{'validation': 0.6932016836355724, 'id_test': 0.6952874710203102, 'ood_test': 0.43651626442812175, 'ood_validation': 0.5424528301886793, 'train': 0.6938775893002008}
DomainGroupDROModel{'validation': 0.6932016836355724, 'id_test': 0.6952874710203102, 'ood_test': 0.43651626442812175, 'ood_validation': 0.5424528301886793, 'train': 0.6938775893002008}
DomainGroupDROModel{'validation': 0.6932016836355724, 'id_test': 0.6952874710203102, 'ood_test': 0.43651626442812175, 'ood_validation': 0.5424528301886793, 'train': 0.6938775893002008}
DomainGroupDROModel{'validation': 0.6932016836355724, 'id_test': 0.6952874710203102, 'ood_test': 0.43651626442812175, 'ood_validation': 0.5424528301886793, 'train': 0.6938775893002008}
DomainGroupDROModel{'validation': 0.6932016836355724, 'id_test': 0.6952874710203102, 'ood_test': 0.43651626442812175, 'ood_validation': 0.5424528301886793, 'train': 0.6938775893002008}
DomainGroupDROModel{'validation': 0.7770881882499536, 'id_test': 0.7762120044250792, 'ood_test': 0.3637295094494649, 'ood_validation': 0.3601500946344469, 'train': 0.7760952951251907}
DomainGroupDROModel{'validation': 0.7770881882499536, 'id_test': 0.7762120044250792, 'ood_test': 0.3637295094494649, 'ood_validation': 0.3601500946344469, 'train': 0.7760952951251907}
DomainGroupDROModel{'validation': 0.7770881882499536, 'id_test': 0.7762120044250792, 'ood_test': 0.3637295094494649, 'ood_validation': 0.3601500946344469, 'train': 0.7760952951251907}
DomainGroupDROModel{'validation': 0.7770881882499536, 'id_test': 0.7762120044250792, 'ood_test': 0.3637295094494649, 'ood_validation': 0.3601500946344469, 'train': 0.7760952951251907}
DomainGroupDROModel{'validation': 0.7770881882499536, 'id_test': 0.7762120044250792, 'ood_test': 0.3637295094494649, 'ood_validation': 0.3601500946344469, 'train': 0.7760952951251907}
DomainGroupDROModel{'validation': 0.7770881882499536, 'id_test': 0.7762120044250792, 'ood_test': 0.3637295094494649, 'ood_validation': 0.3601500946344469, 'train': 0.7760952951251907}
DomainGroupDROModel{'validation': 0.7990678560089141, 'id_test': 0.7980877906953525, 'ood_test': 0.5959147891431108, 'ood_validation': 0.5964501078392535, 'train': 0.7982057530622785}
DomainGroupDROModel{'validation': 0.7957949682595785, 'id_test': 0.7949247377102212, 'ood_test': 0.6192557071540097, 'ood_validation': 0.6209890400105639, 'train': 0.7948654714172784}
DomainGroupDROModel{'validation': 0.7770881882499536, 'id_test': 0.7762120044250792, 'ood_test': 0.3637319548049401, 'ood_validation': 0.3601500946344469, 'train': 0.7760952951251907}
DomainGroupDROModel{'validation': 0.7995650793460615, 'id_test': 0.7987267912984093, 'ood_test': 0.5898882105744507, 'ood_validation': 0.5894845723843479, 'train': 0.7985794193021951}
DomainGroupDROModel{'validation': 0.7859303767515141, 'id_test': 0.7850082471015332, 'ood_test': 0.39984129642965877, 'ood_validation': 0.39698050090232845, 'train': 0.7851479026890241}
DomainGroupDROModel{'validation': 0.8080837731463454, 'id_test': 0.8066683706682748, 'ood_test': 0.621588576277362, 'ood_validation': 0.621726308376249, 'train': 0.807452557242448}
DomainGroupDROModel{'validation': 0.7961164660799831, 'id_test': 0.7952701974112488, 'ood_test': 0.5726178875307656, 'ood_validation': 0.5708767991548924, 'train': 0.7955628818877708}
DomainGroupDROModel{'validation': 0.7770881882499536, 'id_test': 0.7762120044250792, 'ood_test': 0.3637295094494649, 'ood_validation': 0.3601500946344469, 'train': 0.7760952951251907}
DomainGroupDROModel{'validation': 0.8062985616467079, 'id_test': 0.804869184595293, 'ood_test': 0.6263936997861537, 'ood_validation': 0.6262709626303975, 'train': 0.8056211683297768}
DomainGroupDROModel{'validation': 0.5977967542789545, 'id_test': 0.5980334171225787, 'ood_test': 0.4157073938244039, 'ood_validation': 0.4164859002169197, 'train': 0.5987865681504175}
DomainGroupDROModel{'validation': 0.5977967542789545, 'id_test': 0.5980334171225787, 'ood_test': 0.4157073938244039, 'ood_validation': 0.4164859002169197, 'train': 0.5987865681504175}
DomainGroupDROModel{'validation': 0.5977967542789545, 'id_test': 0.5980334171225787, 'ood_test': 0.4157073938244039, 'ood_validation': 0.4164859002169197, 'train': 0.5987865681504175}
DomainGroupDROModel{'validation': 0.5977967542789545, 'id_test': 0.5980334171225787, 'ood_test': 0.4157073938244039, 'ood_validation': 0.4164859002169197, 'train': 0.5987865681504175}
DomainGroupDROModel{'validation': 0.5977967542789545, 'id_test': 0.5980334171225787, 'ood_test': 0.4157073938244039, 'ood_validation': 0.4164859002169197, 'train': 0.5987865681504175}
DomainGroupDROModel{'validation': 0.5977967542789545, 'id_test': 0.5980334171225787, 'ood_test': 0.4157073938244039, 'ood_validation': 0.4164859002169197, 'train': 0.5987865681504175}
DomainGroupDROModel{'validation': 0.5977967542789545, 'id_test': 0.5980334171225787, 'ood_test': 0.4157073938244039, 'ood_validation': 0.4164859002169197, 'train': 0.5987865681504175}
DomainGroupDROModel{'validation': 0.5977967542789545, 'id_test': 0.5980334171225787, 'ood_test': 0.4157073938244039, 'ood_validation': 0.4164859002169197, 'train': 0.5987865681504175}
DomainGroupDROModel{'validation': 0.5977967542789545, 'id_test': 0.5980334171225787, 'ood_test': 0.4157073938244039, 'ood_validation': 0.4164859002169197, 'train': 0.5987865681504175}
DomainGroupDROModel{'validation': 0.5977967542789545, 'id_test': 0.5980334171225787, 'ood_test': 0.4157073938244039, 'ood_validation': 0.4164859002169197, 'train': 0.5987865681504175}
DomainGroupDROModel{'validation': 0.5977967542789545, 'id_test': 0.5980334171225787, 'ood_test': 0.4157073938244039, 'ood_validation': 0.4164859002169197, 'train': 0.5987865681504175}
DomainGroupDROModel{'validation': 0.5977967542789545, 'id_test': 0.5980334171225787, 'ood_test': 0.4157073938244039, 'ood_validation': 0.4164859002169197, 'train': 0.5987865681504175}
DomainGroupDROModel{'validation': 0.5977967542789545, 'id_test': 0.5980334171225787, 'ood_test': 0.4157073938244039, 'ood_validation': 0.4164859002169197, 'train': 0.5987865681504175}
DomainGroupDROModel{'validation': 0.5977967542789545, 'id_test': 0.5980334171225787, 'ood_test': 0.4157073938244039, 'ood_validation': 0.4164859002169197, 'train': 0.5987865681504175}
DomainGroupDROModel{'validation': 0.5977967542789545, 'id_test': 0.5980334171225787, 'ood_test': 0.4157073938244039, 'ood_validation': 0.4164859002169197, 'train': 0.5987865681504175}
DomainGroupDROModel{'validation': 0.5977967542789545, 'id_test': 0.5980334171225787, 'ood_test': 0.4157073938244039, 'ood_validation': 0.4164859002169197, 'train': 0.5987865681504175}
IRMModel{'validation': 0.5781614559029398, 'id_test': 0.5838581758805692, 'ood_test': 0.5061607283001098, 'ood_validation': 0.4936440677966102, '0': 0.5638468542687421, '13': 0.53196261682243}
IRMModel{'validation': 0.4225384974335044, 'id_test': 0.4166083508280849, 'ood_test': 0.49446711662219434, 'ood_validation': 0.506002824858757, '0': 0.43658674066686903, '13': 0.4685981308411215}
IRMModel{'validation': 0.5783947736817545, 'id_test': 0.5850244926522044, 'ood_test': 0.5061999686077538, 'ood_validation': 0.4936440677966102, '0': 0.5639769327494255, '13': 0.5336448598130841}
IRMModel{'validation': 0.5781614559029398, 'id_test': 0.5838581758805692, 'ood_test': 0.5061607283001098, 'ood_validation': 0.4936440677966102, '0': 0.5638468542687421, '13': 0.53196261682243}
IRMModel{'validation': 0.5781614559029398, 'id_test': 0.5838581758805692, 'ood_test': 0.5061607283001098, 'ood_validation': 0.4936440677966102, '0': 0.5638468542687421, '13': 0.53196261682243}
IRMModel{'validation': 0.4218385440970602, 'id_test': 0.41614182411943085, 'ood_test': 0.4938000313922461, 'ood_validation': 0.5063559322033898, '0': 0.43610978623769675, '13': 0.4680373831775701}
IRMModel{'validation': 0.5781614559029398, 'id_test': 0.5838581758805692, 'ood_test': 0.5061607283001098, 'ood_validation': 0.4936440677966102, '0': 0.5638468542687421, '13': 0.53196261682243}
IRMModel{'validation': 0.5781614559029398, 'id_test': 0.5838581758805692, 'ood_test': 0.5061607283001098, 'ood_validation': 0.4936440677966102, '0': 0.5638468542687421, '13': 0.53196261682243}
IRMModel{'validation': 0.579794680354643, 'id_test': 0.5857242827151854, 'ood_test': 0.5083974258358186, 'ood_validation': 0.4978813559322034, '0': 0.5654077960369422, '13': 0.5345794392523364}
IRMModel{'validation': 0.8127615195797881, 'id_test': 0.8091010835834562, 'ood_test': 0.7801260280698883, 'ood_validation': 0.7864113422942368, '0': 0.5260930888575458, '1': 0.8239776084590266, '2': 0.811046004238873, '3': 0.807801893907651, '4': 0.8434431108024998, '5': 0.8006772581029095, '7': 0.7990440736086808, '8': 0.8292760477732954, '9': 0.831281063896476}
IRMModel{'validation': 0.8127615195797881, 'id_test': 0.8091010835834562, 'ood_test': 0.7801260280698883, 'ood_validation': 0.7864113422942368, '0': 0.5260930888575458, '1': 0.8239776084590266, '2': 0.811046004238873, '3': 0.807801893907651, '4': 0.8434431108024998, '5': 0.8006772581029095, '7': 0.7990440736086808, '8': 0.8292760477732954, '9': 0.831281063896476}
IRMModel{'validation': 0.8131049130705738, 'id_test': 0.80924098285598, 'ood_test': 0.7808011784442899, 'ood_validation': 0.7871478549070153, '0': 0.5260930888575458, '1': 0.8245607215052091, '2': 0.8113826206208702, '3': 0.8081685242604542, '4': 0.8439142942168436, '5': 0.8009383326550514, '7': 0.799173252850751, '8': 0.8296933685737565, '9': 0.8313527067568173}
IRMModel{'validation': 0.8078904193216071, 'id_test': 0.8041918909294399, 'ood_test': 0.7741110520070379, 'ood_validation': 0.779966856932425, '0': 0.6713681241184767, '1': 0.8216062820712176, '2': 0.8088642313925944, '3': 0.8084723036956339, '4': 0.8345402241841087, '5': 0.7969377490766407, '7': 0.7954622855330993, '8': 0.8072971522823473, '9': 0.8218779384766937}
IRMModel{'validation': 0.66458086916708, 'id_test': 0.6609859083278221, 'ood_test': 0.6459143172797578, 'ood_validation': 0.6505247652366046, '0': 0.6405399959701793, '1': 0.7227880578448141, '2': 0.6891908739558659, '3': 0.6786746836503813, '4': 0.7192242833052277, '5': 0.6518494060553939, '7': 0.6326024919850152, '8': 0.6496095069652829, '9': 0.6404334393050642}
IRMModel{'validation': 0.8196166711180638, 'id_test': 0.8171770870427837, 'ood_test': 0.7883301280739801, 'ood_validation': 0.7981955440986926, '0': 0.7020955067499496, '1': 0.8451251749339138, '2': 0.8287869342974692, '3': 0.8235250984664376, '4': 0.8468901894653308, '5': 0.807503589775092, '7': 0.8009700186722722, '8': 0.8235130462431192, '9': 0.8246899207450857}
IRMModel{'validation': 0.8144021773690971, 'id_test': 0.8105509487714301, 'ood_test': 0.7809239330578174, 'ood_validation': 0.7880684956729884, '0': 0.5263953254080194, '1': 0.827670657751516, '2': 0.8150355317292108, '3': 0.8105149585183944, '4': 0.8450302549350263, '5': 0.8012147645337899, '7': 0.7994785856047351, '8': 0.8303094135649133, '9': 0.8314512156897864}
IRMModel{'validation': 0.8150380912409223, 'id_test': 0.8107290023910058, 'ood_test': 0.7827447931584762, 'ood_validation': 0.7893573927453508, '0': 0.6268386056820472, '1': 0.8263100606437568, '2': 0.8129160952499689, '3': 0.8090065364954329, '4': 0.8417319710346196, '5': 0.8021438827928834, '7': 0.7997369440888753, '8': 0.8312831620993224, '9': 0.8288093852147047}
IRMModel{'validation': 0.8199219097765399, 'id_test': 0.815765376201862, 'ood_test': 0.7899054789475838, 'ood_validation': 0.795617749953968, '0': 0.5855329437840016, '1': 0.8347068885087856, '2': 0.8183642937289615, '3': 0.8140555602111791, '4': 0.8484029362166452, '5': 0.8085094946671684, '7': 0.8046340117200803, '8': 0.8354563701039327, '9': 0.8355259033716921}
IRMModel{'validation': 0.1272579173234582, 'id_test': 0.12664605173844182, 'ood_test': 0.17431016125101023, 'ood_validation': 0.17363863767558207, '0': 0.1273229679686852}
IRMModel{'validation': 0.1272579173234582, 'id_test': 0.12664605173844182, 'ood_test': 0.17431016125101023, 'ood_validation': 0.17363863767558207, '0': 0.1273229679686852}
IRMModel{'validation': 0.8727420826765417, 'id_test': 0.8733539482615582, 'ood_test': 0.8256898387489898, 'ood_validation': 0.8263613623244179, '0': 0.8726770320313149}
IRMModel{'validation': 0.12547666606137642, 'id_test': 0.12722650510919986, 'ood_test': 0.17419462686567164, 'ood_validation': 0.17125171939477304, '0': 0.12471871972464711}
IRMModel{'validation': 0.8745233339386236, 'id_test': 0.8727734948908001, 'ood_test': 0.8258053731343283, 'ood_validation': 0.828748280605227, '0': 0.8752812802753529}
IRMModel{'validation': 0.12547666606137642, 'id_test': 0.12722650510919986, 'ood_test': 0.17419462686567164, 'ood_validation': 0.17125171939477304, '0': 0.12471871972464711}
IRMModel{'validation': 0.8745233339386236, 'id_test': 0.8727734948908001, 'ood_test': 0.8258053731343283, 'ood_validation': 0.828748280605227, '0': 0.8752812802753529}
IRMModel{'validation': 0.8745233339386236, 'id_test': 0.8727734948908001, 'ood_test': 0.8258053731343283, 'ood_validation': 0.828748280605227, '0': 0.8752812802753529}
IRMModel{'validation': 0.12547666606137642, 'id_test': 0.12722650510919986, 'ood_test': 0.17419462686567164, 'ood_validation': 0.17125171939477304, '0': 0.12471871972464711}
IRMModel{'validation': 0.6764864095180837, 'id_test': 0.6791780579181855, 'ood_test': 0.6020339608225422, 'ood_validation': 0.5981031416716064, '0': 0.9131455399061033, '2': 0.6313979353219643, '3': 0.6963440947354559, '4': 0.7210836049876814, '5': 0.6777492703135298, '6': 0.7401388945738337, '7': 0.6969968118881443, '8': 0.6931386318572372, '9': 0.6278604145568738}
IRMModel{'validation': 0.6764864095180837, 'id_test': 0.6791780579181855, 'ood_test': 0.6020339608225422, 'ood_validation': 0.5981031416716064, '0': 0.9131455399061033, '2': 0.6313979353219643, '3': 0.6963440947354559, '4': 0.7210836049876814, '5': 0.6777492703135298, '6': 0.7401388945738337, '7': 0.6969968118881443, '8': 0.6931386318572372, '9': 0.6278604145568738}
IRMModel{'validation': 0.6764864095180837, 'id_test': 0.6791780579181855, 'ood_test': 0.6020339608225422, 'ood_validation': 0.5981031416716064, '0': 0.9131455399061033, '2': 0.6313979353219643, '3': 0.6963440947354559, '4': 0.7210836049876814, '5': 0.6777492703135298, '6': 0.7401388945738337, '7': 0.6969968118881443, '8': 0.6931386318572372, '9': 0.6278604145568738}
IRMModel{'validation': 0.6764864095180837, 'id_test': 0.6791780579181855, 'ood_test': 0.6020339608225422, 'ood_validation': 0.5981031416716064, '0': 0.9131455399061033, '2': 0.6313979353219643, '3': 0.6963440947354559, '4': 0.7210836049876814, '5': 0.6777492703135298, '6': 0.7401388945738337, '7': 0.6969968118881443, '8': 0.6931386318572372, '9': 0.6278604145568738}
IRMModel{'validation': 0.7169002942758599, 'id_test': 0.7146238355609559, 'ood_test': 0.7394712228794246, 'ood_validation': 0.7370480142264375, '0': 0.8446561723280862, '2': 0.7530200193920037, '3': 0.6846034624228856, '4': 0.6535196720782365, '5': 0.7055322788186925, '6': 0.7038734940580956, '7': 0.7255771410391522, '8': 0.7129254791804363, '9': 0.7522228312878021}
IRMModel{'validation': 0.8057336328829542, 'id_test': 0.8052602268124747, 'ood_test': 0.782692890358446, 'ood_validation': 0.7826911677534084, '0': 0.9244683789008561, '2': 0.7902298522785605, '3': 0.8074799679893028, '4': 0.8088521662417024, '5': 0.8086848382136019, '6': 0.8245262166919078, '7': 0.8140290177831686, '8': 0.8075223066754792, '9': 0.7997222041567177}
IRMModel{'validation': 0.6764864095180837, 'id_test': 0.6791780579181855, 'ood_test': 0.6020339608225422, 'ood_validation': 0.5981031416716064, '0': 0.9131455399061033, '2': 0.6313979353219643, '3': 0.6963440947354559, '4': 0.7210836049876814, '5': 0.6777492703135298, '6': 0.7401388945738337, '7': 0.6969968118881443, '8': 0.6931386318572372, '9': 0.6278604145568738}
IRMModel{'validation': 0.5037939436129482, 'id_test': 0.5003227521263669, 'ood_test': 0.5744753724756623, 'ood_validation': 0.5754593953764078, '0': 0.3696492681579674, '2': 0.5310899446757543, '3': 0.50191456385425, '4': 0.4551958600953211, '5': 0.503699431943006, '6': 0.46281363841021655, '7': 0.5015211469248971, '8': 0.49612731328486454, '9': 0.521898488381816}
IRMModel{'validation': 0.809176344017973, 'id_test': 0.8071904110976104, 'ood_test': 0.7914268024396991, 'ood_validation': 0.78814463544754, '0': 0.9230875448771058, '2': 0.7903553299492386, '3': 0.81184091899065, '4': 0.8115095374883, '5': 0.8127608825283243, '6': 0.8265045775176347, '7': 0.8151491651919164, '8': 0.813852858559154, '9': 0.7956667564780319}
IRMModel{'validation': 0.9665910612032423, 'id_test': 0.966176060483996, 'ood_test': 0.9484875711290806, 'ood_validation': 0.9493949394939494, '15': 0.9550834064969271, '16': 0.9476829825779253, '17': 0.9574320784372428, '18': 0.9620180555432989, '19': 0.9721575005082175, '20': 0.9753649041473929, '21': 0.98139558291883, '22': 0.9855243828155792, '23': 0.9849569802941993}
IRMModel{'validation': 0.966572469695843, 'id_test': 0.9661450748303535, 'ood_test': 0.9484264505442788, 'ood_validation': 0.9492849284928493, '15': 0.9550642509378242, '16': 0.9476829825779253, '17': 0.9574040116757728, '18': 0.9620048183414669, '19': 0.9721340443165648, '20': 0.9753477845533327, '21': 0.9813620312198559, '22': 0.9855243828155792, '23': 0.9850124895920067}
IRMModel{'validation': 0.9309201556728887, 'id_test': 0.9293465125646826, 'ood_test': 0.866433186032724, 'ood_validation': 0.8666666666666667, '15': 0.9049245749860324, '16': 0.9042717098691228, '17': 0.9050220791856897, '18': 0.9101899979702958, '19': 0.9464729706484855, '20': 0.9567353618910989, '21': 0.9690988852448016, '22': 0.9720878569637035, '23': 0.9694143769081321}
IRMModel{'validation': 0.9722428794526661, 'id_test': 0.9716977039630651, 'ood_test': 0.9602960681127797, 'ood_validation': 0.9609460946094609, '15': 0.9640960970548328, '16': 0.9555390007280362, '17': 0.9635225656762219, '18': 0.9679924459701545, '19': 0.9758948537115514, '20': 0.9784327354029781, '21': 0.9835345037284325, '22': 0.9873517503314343, '23': 0.9867332778240355}
IRMModel{'validation': 0.9665910612032423, 'id_test': 0.966176060483996, 'ood_test': 0.9484875711290806, 'ood_validation': 0.9493949394939494, '15': 0.9550834064969271, '16': 0.9476829825779253, '17': 0.9574320784372428, '18': 0.9620180555432989, '19': 0.9721575005082175, '20': 0.9753649041473929, '21': 0.9813871949940866, '22': 0.9855243828155792, '23': 0.9849569802941993}
IRMModel{'validation': 0.9552378473513299, 'id_test': 0.9545626374988381, 'ood_test': 0.9343137075135535, 'ood_validation': 0.935093509350935, '15': 0.936933514246947, '16': 0.9304302185801602, '17': 0.9400306863258738, '18': 0.9440904718621214, '19': 0.9634474346745062, '20': 0.9726052255848909, '21': 0.9814039708435736, '22': 0.9857393672292092, '23': 0.9852345267832362}
